uid;access_right;collections;content;content_provider;country;date;is_content_available;is_olr;is_on_front_page;issue;language;locations_mentioned;nb_pages;newsagencies_mentioned;newspaper;newspaper_political_orientation;newspaper_topics;pages;periodicity;persons_mentioned;province;relevance;size;title;topics;type;year
tageblatt-1925-01-17-a-i0086;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-01-17T00:00:00Z;N;True;False;tageblatt-1925-01-17-a;de;;1;;tageblatt;na;Generalist;6;na;;na;0.0;22;;tm-de-all-v2.0_tp19_de|0.023 tm-de-all-v2.0_tp57_de|0.039 tm-de-all-v2.0_tp66_de|0.023 tm-de-all-v2.0_tp71_de|0.055 tm-de-all-v2.0_tp96_de|0.182 ;ad;1925
tageblatt-1925-02-13-a-i0046;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-13T00:00:00Z;N;True;False;tageblatt-1925-02-13-a;fr;NICE|Paris|Italie|Tunisie|Maroc;1;;tageblatt;na;Generalist;3;na;;na;0.0;38;;tm-fr-all-v2.0_tp05_fr|0.034 tm-fr-all-v2.0_tp06_fr|0.02 tm-fr-all-v2.0_tp12_fr|0.048 tm-fr-all-v2.0_tp18_fr|0.02 tm-fr-all-v2.0_tp19_fr|0.02 tm-fr-all-v2.0_tp22_fr|0.034 tm-fr-all-v2.0_tp37_fr|0.02 tm-fr-all-v2.0_tp45_fr|0.02 tm-fr-all-v2.0_tp47_fr|0.02 tm-fr-all-v2.0_tp49_fr|0.02 tm-fr-all-v2.0_tp65_fr|0.02 tm-fr-all-v2.0_tp68_fr|0.048 tm-fr-all-v2.0_tp69_fr|0.076 tm-fr-all-v2.0_tp74_fr|0.034 tm-fr-all-v2.0_tp76_fr|0.02 tm-fr-all-v2.0_tp93_fr|0.02 ;ad;1925
tageblatt-1925-02-19-a-i0079;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-19T00:00:00Z;N;True;False;tageblatt-1925-02-19-a;fr;Luxembourg;1;;tageblatt;na;Generalist;6;na;;na;0.0;60;;tm-fr-all-v2.0_tp09_fr|0.027 tm-fr-all-v2.0_tp22_fr|0.027 tm-fr-all-v2.0_tp30_fr|0.027 tm-fr-all-v2.0_tp34_fr|0.027 tm-fr-all-v2.0_tp50_fr|0.064 tm-fr-all-v2.0_tp57_fr|0.045 ;ad;1925
tageblatt-1925-02-20-a-i0075;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-20T00:00:00Z;N;True;False;tageblatt-1925-02-20-a;de;;1;;tageblatt;na;Generalist;3;na;Josy COMES;na;0.0;13;;tm-de-all-v2.0_tp19_de|0.229 tm-de-all-v2.0_tp39_de|0.039 tm-de-all-v2.0_tp43_de|0.039 ;ad;1925
tageblatt-1925-02-20-a-i0076;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-20T00:00:00Z;N;True;False;tageblatt-1925-02-20-a;fr;Bar;1;;tageblatt;na;Generalist;3;na;;na;0.0;38;;tm-fr-all-v2.0_tp06_fr|0.055 tm-fr-all-v2.0_tp09_fr|0.023 tm-fr-all-v2.0_tp43_fr|0.213 tm-fr-all-v2.0_tp91_fr|0.023 ;ad;1925
tageblatt-1925-02-20-a-i0079;Closed;local-elgu-Y10ZFslw,local-elgu-2F2qwrjw;[redacted];BNL;LU;1925-02-20T00:00:00Z;N;True;False;tageblatt-1925-02-20-a;de;Italie|Maroc|LUXEMBOURG|Luxembourg|BAZAR|France|BAR;1;;tageblatt;na;Generalist;3;na;Tourisme Francis II|Paris Egalem|Fin Fevrier;na;0.0;278;;tm-de-all-v2.0_tp02_de|0.026 tm-de-all-v2.0_tp33_de|0.082 tm-de-all-v2.0_tp35_de|0.021 tm-de-all-v2.0_tp69_de|0.432 tm-de-all-v2.0_tp96_de|0.24 ;ad;1925
tageblatt-1925-02-21-a-i0074;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;fr;Luxembourg|LUXEMBOURG|Nord;1;;tageblatt;na;Generalist;3;na;JoSy COMES|P. THEISEN;na;0.0;207;;tm-fr-all-v2.0_tp14_fr|0.193 tm-fr-all-v2.0_tp24_fr|0.048 tm-fr-all-v2.0_tp35_fr|0.186 tm-fr-all-v2.0_tp43_fr|0.036 tm-fr-all-v2.0_tp58_fr|0.082 tm-fr-all-v2.0_tp60_fr|0.021 tm-fr-all-v2.0_tp61_fr|0.098 ;ad;1925
tageblatt-1925-02-21-a-i0075;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;fr;Bar;1;;tageblatt;na;Generalist;3;na;;na;0.0;28;;tm-fr-all-v2.0_tp12_fr|0.023 tm-fr-all-v2.0_tp13_fr|0.023 tm-fr-all-v2.0_tp36_fr|0.039 tm-fr-all-v2.0_tp43_fr|0.198 tm-fr-all-v2.0_tp73_fr|0.023 tm-fr-all-v2.0_tp85_fr|0.023 ;ad;1925
tageblatt-1925-02-21-a-i0078;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;fr;Huy;1;;tageblatt;na;Generalist;3;na;;na;0.0;114;;tm-fr-all-v2.0_tp00_fr|0.027 tm-fr-all-v2.0_tp04_fr|0.027 tm-fr-all-v2.0_tp13_fr|0.052 tm-fr-all-v2.0_tp18_fr|0.034 tm-fr-all-v2.0_tp21_fr|0.027 tm-fr-all-v2.0_tp49_fr|0.034 tm-fr-all-v2.0_tp58_fr|0.342 tm-fr-all-v2.0_tp73_fr|0.021 tm-fr-all-v2.0_tp87_fr|0.027 tm-fr-all-v2.0_tp96_fr|0.021 ;ad;1925
tageblatt-1925-02-21-a-i0088;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;de;Arlon|Edmond|Edmond|Ardennes;1;;tageblatt;na;Generalist;6;na;Paul PUTZ|J. THILL|Max Meier|Mathias MICHELS|Dame Elise ERPELDING;na;0.0;314;;tm-de-all-v2.0_tp18_de|0.023 tm-de-all-v2.0_tp33_de|0.779 tm-de-all-v2.0_tp69_de|0.034 tm-de-all-v2.0_tp99_de|0.021 ;ad;1925
tageblatt-1925-02-21-a-i0092;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;fr;Ardennes;1;;tageblatt;na;Generalist;6;na;August KREIN;na;0.0;246;;tm-fr-all-v2.0_tp21_fr|0.021 tm-fr-all-v2.0_tp29_fr|0.021 tm-fr-all-v2.0_tp35_fr|0.044 tm-fr-all-v2.0_tp43_fr|0.271 tm-fr-all-v2.0_tp45_fr|0.053 tm-fr-all-v2.0_tp46_fr|0.025 tm-fr-all-v2.0_tp58_fr|0.048 tm-fr-all-v2.0_tp61_fr|0.118 tm-fr-all-v2.0_tp70_fr|0.034 tm-fr-all-v2.0_tp81_fr|0.025 ;ad;1925
tageblatt-1925-02-21-a-i0093;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;de;THOLEY|Luxembourg|Roman;1;;tageblatt;na;Generalist;6;na;A. Strobel|A. Strobel;na;0.0;194;;tm-de-all-v2.0_tp02_de|0.027 tm-de-all-v2.0_tp03_de|0.092 tm-de-all-v2.0_tp35_de|0.027 tm-de-all-v2.0_tp43_de|0.047 tm-de-all-v2.0_tp49_de|0.039 tm-de-all-v2.0_tp67_de|0.031 tm-de-all-v2.0_tp69_de|0.031 tm-de-all-v2.0_tp87_de|0.356 ;ad;1925
tageblatt-1925-02-21-a-i0102;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-21T00:00:00Z;N;True;False;tageblatt-1925-02-21-a;de;BORDEAUX|Cognac|Luxembourg|BAR;1;;tageblatt;na;Generalist;8;na;Emile HOSS|Erben Nie|Les Etablissements Charles|A. MARX;na;0.0;245;;tm-de-all-v2.0_tp33_de|0.49 tm-de-all-v2.0_tp43_de|0.033 tm-de-all-v2.0_tp69_de|0.246 ;ad;1925
tageblatt-1925-02-24-a-i0069;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-02-24T00:00:00Z;N;True;False;tageblatt-1925-02-24-a;de;;1;;tageblatt;na;Generalist;3;na;Josy COMES;na;0.0;40;;tm-de-all-v2.0_tp12_de|0.021 tm-de-all-v2.0_tp19_de|0.089 tm-de-all-v2.0_tp38_de|0.029 tm-de-all-v2.0_tp39_de|0.021 tm-de-all-v2.0_tp69_de|0.158 tm-de-all-v2.0_tp96_de|0.252 tm-de-all-v2.0_tp99_de|0.021 ;ad;1925
tageblatt-1925-07-03-a-i0050;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-07-03T00:00:00Z;N;True;False;tageblatt-1925-07-03-a;de;WAREMME|Marches|Buchen|Edmond;1;;tageblatt;na;Generalist;4;na;Nicolas MICHELS|Dame Marié ERPELDING|Lage der Stadt Differdingen;na;0.0;461;;tm-de-all-v2.0_tp33_de|0.818 tm-de-all-v2.0_tp64_de|0.022 tm-de-all-v2.0_tp72_de|0.067 ;ad;1925
tageblatt-1925-07-10-a-i0044;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-07-10T00:00:00Z;N;True;False;tageblatt-1925-07-10-a;fr;Marche;1;;tageblatt;na;Generalist;3;na;M. Millot|J. Strauss|Cesar Frank;na;0.0;56;;tm-fr-all-v2.0_tp00_fr|0.103 tm-fr-all-v2.0_tp21_fr|0.02 tm-fr-all-v2.0_tp28_fr|0.02 tm-fr-all-v2.0_tp41_fr|0.034 tm-fr-all-v2.0_tp47_fr|0.034 tm-fr-all-v2.0_tp58_fr|0.02 tm-fr-all-v2.0_tp65_fr|0.103 tm-fr-all-v2.0_tp75_fr|0.02 tm-fr-all-v2.0_tp84_fr|0.062 tm-fr-all-v2.0_tp96_fr|0.02 ;ad;1925
tageblatt-1925-08-14-a-i0127;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-08-14T00:00:00Z;N;True;False;tageblatt-1925-08-14-a;de;Luxembourg;1;;tageblatt;na;Generalist;6;na;Laurent DITSCH|Nicolas MULLER-CATTANI|Ring Nr|F. SCHAMMEL|A. STROBEL|SHIRLEY MASON;na;0.0;391;;tm-de-all-v2.0_tp26_de|0.066 tm-de-all-v2.0_tp33_de|0.417 tm-de-all-v2.0_tp56_de|0.023 tm-de-all-v2.0_tp87_de|0.059 tm-de-all-v2.0_tp96_de|0.275 ;ad;1925
tageblatt-1925-08-29-a-i0082;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-08-29T00:00:00Z;N;True;False;tageblatt-1925-08-29-a;de;Marche;1;;tageblatt;na;Generalist;3;na;;na;0.0;66;;tm-de-all-v2.0_tp00_de|0.025 tm-de-all-v2.0_tp03_de|0.035 tm-de-all-v2.0_tp15_de|0.025 tm-de-all-v2.0_tp45_de|0.025 tm-de-all-v2.0_tp62_de|0.419 ;ad;1925
tageblatt-1925-11-14-a-i0094;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1925-11-14T00:00:00Z;N;True;False;tageblatt-1925-11-14-a;de;Luxembourg|France|BORDEAUX|Cognac;1;;tageblatt;na;Generalist;6;na;Robert STOLZ|Erich WERNER|Henri WAGENER;na;0.0;272;;tm-de-all-v2.0_tp26_de|0.193 tm-de-all-v2.0_tp34_de|0.025 tm-de-all-v2.0_tp43_de|0.022 tm-de-all-v2.0_tp59_de|0.037 tm-de-all-v2.0_tp69_de|0.138 tm-de-all-v2.0_tp96_de|0.337 ;ad;1925
tageblatt-1926-02-08-a-i0064;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-08T00:00:00Z;N;True;False;tageblatt-1926-02-08-a;fr;Luxembourg|Sucre|Tirlemont;1;;tageblatt;na;Generalist;5;na;;na;0.0;55;;tm-fr-all-v2.0_tp00_fr|0.027 tm-fr-all-v2.0_tp28_fr|0.027 tm-fr-all-v2.0_tp40_fr|0.027 tm-fr-all-v2.0_tp44_fr|0.027 tm-fr-all-v2.0_tp56_fr|0.027 tm-fr-all-v2.0_tp64_fr|0.064 tm-fr-all-v2.0_tp68_fr|0.027 ;ad;1926
tageblatt-1926-02-09-a-i0087;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-09T00:00:00Z;N;True;False;tageblatt-1926-02-09-a;de;HEIDELBERG|LUXEMBOURG|Edmond|Edmond;1;;tageblatt;na;Generalist;6;na;OTT Täglich|Franz LEHAR|Josy COMES|I. Herr Anton|Dame Elise MOUSEL|Theodor Fournelle|Pierre Schiltz|Anne Thill|Lage der Stadt Differdingen;na;0.0;405;;tm-de-all-v2.0_tp26_de|0.153 tm-de-all-v2.0_tp33_de|0.707 tm-de-all-v2.0_tp43_de|0.024 ;ad;1926
tageblatt-1926-02-12-a-i0077;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;tageblatt-1926-02-12-a;fr;LUXEMBOURG|Bar;1;;tageblatt;na;Generalist;5;na;;na;0.0;64;;tm-fr-all-v2.0_tp07_fr|0.027 tm-fr-all-v2.0_tp29_fr|0.027 tm-fr-all-v2.0_tp52_fr|0.027 tm-fr-all-v2.0_tp63_fr|0.045 tm-fr-all-v2.0_tp68_fr|0.027 tm-fr-all-v2.0_tp76_fr|0.027 tm-fr-all-v2.0_tp77_fr|0.027 tm-fr-all-v2.0_tp89_fr|0.027 ;ad;1926
tageblatt-1926-02-12-a-i0086;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;tageblatt-1926-02-12-a;de;LUXEMBOURG;1;;tageblatt;na;Generalist;6;na;;na;0.0;152;;tm-de-all-v2.0_tp02_de|0.058 tm-de-all-v2.0_tp69_de|0.164 tm-de-all-v2.0_tp71_de|0.208 tm-de-all-v2.0_tp96_de|0.23 ;ad;1926
tageblatt-1926-02-12-a-i0094;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;tageblatt-1926-02-12-a;de;;1;;tageblatt;na;Generalist;7;na;;na;0.0;89;;tm-de-all-v2.0_tp01_de|0.023 tm-de-all-v2.0_tp02_de|0.032 tm-de-all-v2.0_tp14_de|0.023 tm-de-all-v2.0_tp15_de|0.041 tm-de-all-v2.0_tp27_de|0.05 tm-de-all-v2.0_tp38_de|0.032 tm-de-all-v2.0_tp39_de|0.023 tm-de-all-v2.0_tp43_de|0.023 tm-de-all-v2.0_tp69_de|0.097 tm-de-all-v2.0_tp87_de|0.032 tm-de-all-v2.0_tp96_de|0.152 tm-de-all-v2.0_tp97_de|0.023 ;ad;1926
tageblatt-1926-02-13-a-i0110;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;tageblatt-1926-02-13-a;de;Luxembourg|Luxembourg;1;;tageblatt;na;Generalist;5;na;;na;0.0;64;;tm-de-all-v2.0_tp15_de|0.035 tm-de-all-v2.0_tp45_de|0.027 tm-de-all-v2.0_tp62_de|0.035 tm-de-all-v2.0_tp69_de|0.496 ;ad;1926
tageblatt-1926-02-13-a-i0112;Closed;local-elgu-Y10ZFslw,local-elgu-1lM_Wsz2;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;tageblatt-1926-02-13-a;fr;Luxembourg|Luxembourg|LUXEMBOURG;1;;tageblatt;na;Generalist;5;na;P. THEISEN;na;0.0;74;;tm-fr-all-v2.0_tp43_fr|0.105 tm-fr-all-v2.0_tp49_fr|0.049 tm-fr-all-v2.0_tp67_fr|0.027 tm-fr-all-v2.0_tp81_fr|0.061 tm-fr-all-v2.0_tp94_fr|0.105 tm-fr-all-v2.0_tp96_fr|0.116 ;ad;1926
tageblatt-1926-02-13-a-i0115;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;tageblatt-1926-02-13-a;fr;Bazar|FRANCE;1;;tageblatt;na;Generalist;5;na;E. RAUSCH;na;0.0;90;;tm-fr-all-v2.0_tp06_fr|0.02 tm-fr-all-v2.0_tp11_fr|0.02 tm-fr-all-v2.0_tp14_fr|0.02 tm-fr-all-v2.0_tp24_fr|0.034 tm-fr-all-v2.0_tp28_fr|0.02 tm-fr-all-v2.0_tp35_fr|0.02 tm-fr-all-v2.0_tp45_fr|0.02 tm-fr-all-v2.0_tp49_fr|0.02 tm-fr-all-v2.0_tp61_fr|0.034 tm-fr-all-v2.0_tp68_fr|0.02 tm-fr-all-v2.0_tp86_fr|0.02 tm-fr-all-v2.0_tp94_fr|0.145 tm-fr-all-v2.0_tp96_fr|0.062 ;ad;1926
tageblatt-1926-02-13-a-i0139;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;tageblatt-1926-02-13-a;fr;LUXEMBOURG|Bar|LUXEMBOURG;1;;tageblatt;na;Generalist;10;na;JOSY MULLERl;na;0.0;222;;tm-fr-all-v2.0_tp12_fr|0.027 tm-fr-all-v2.0_tp27_fr|0.027 tm-fr-all-v2.0_tp34_fr|0.027 tm-fr-all-v2.0_tp45_fr|0.067 tm-fr-all-v2.0_tp51_fr|0.027 tm-fr-all-v2.0_tp58_fr|0.051 tm-fr-all-v2.0_tp63_fr|0.138 tm-fr-all-v2.0_tp73_fr|0.027 tm-fr-all-v2.0_tp75_fr|0.035 tm-fr-all-v2.0_tp77_fr|0.027 ;ad;1926
tageblatt-1926-02-13-a-i0141;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;tageblatt-1926-02-13-a;fr;;1;;tageblatt;na;Generalist;10;na;Josy COMES;na;0.0;142;;tm-fr-all-v2.0_tp25_fr|0.06 tm-fr-all-v2.0_tp38_fr|0.152 tm-fr-all-v2.0_tp43_fr|0.162 tm-fr-all-v2.0_tp44_fr|0.023 tm-fr-all-v2.0_tp58_fr|0.041 tm-fr-all-v2.0_tp90_fr|0.097 tm-fr-all-v2.0_tp97_fr|0.023 ;ad;1926
tageblatt-1926-06-12-a-i0084;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-06-12T00:00:00Z;N;True;False;tageblatt-1926-06-12-a;de;Paris|Blankenburg|Venise;1;;tageblatt;na;Generalist;7;na;L. Montagne|F. Rousseau|L. Langlois|M. Math|Ketel Bey;na;0.0;66;;tm-de-all-v2.0_tp26_de|0.041 tm-de-all-v2.0_tp49_de|0.064 tm-de-all-v2.0_tp59_de|0.036 tm-de-all-v2.0_tp62_de|0.291 tm-de-all-v2.0_tp64_de|0.041 tm-de-all-v2.0_tp69_de|0.175 ;ad;1926
tageblatt-1926-08-06-a-i0046;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-08-06T00:00:00Z;N;True;False;tageblatt-1926-08-06-a;fr;Marche;1;;tageblatt;na;Generalist;3;na;J. Harnes|J. Strauss;na;0.0;103;;tm-fr-all-v2.0_tp00_fr|0.041 tm-fr-all-v2.0_tp14_fr|0.023 tm-fr-all-v2.0_tp28_fr|0.023 tm-fr-all-v2.0_tp44_fr|0.023 tm-fr-all-v2.0_tp47_fr|0.032 tm-fr-all-v2.0_tp50_fr|0.023 tm-fr-all-v2.0_tp55_fr|0.032 tm-fr-all-v2.0_tp60_fr|0.032 tm-fr-all-v2.0_tp61_fr|0.05 tm-fr-all-v2.0_tp70_fr|0.023 tm-fr-all-v2.0_tp75_fr|0.041 tm-fr-all-v2.0_tp78_fr|0.032 tm-fr-all-v2.0_tp80_fr|0.023 tm-fr-all-v2.0_tp85_fr|0.06 ;ad;1926
tageblatt-1926-11-24-a-i0080;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-11-24T00:00:00Z;N;True;False;tageblatt-1926-11-24-a;de;Trier|Lothringen;1;;tageblatt;na;Generalist;6;na;Rene WAGNER|Adolphe Emilstrasse;na;0.0;406;;tm-de-all-v2.0_tp02_de|0.251 tm-de-all-v2.0_tp33_de|0.177 tm-de-all-v2.0_tp43_de|0.097 tm-de-all-v2.0_tp56_de|0.021 tm-de-all-v2.0_tp71_de|0.081 tm-de-all-v2.0_tp96_de|0.2 ;ad;1926
tageblatt-1927-01-11-a-i0090;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-01-11T00:00:00Z;N;True;False;tageblatt-1927-01-11-a;de;Stone|Venedig|Lage;1;;tageblatt;na;Generalist;6;na;Pearl WHtTE-Fitm|PEARL WHITE|GLADYS BROCKWELL|Virginia VaUi|Lage von Esch|Lage der Stadt Esch;na;0.0;541;;tm-de-all-v2.0_tp02_de|0.464 tm-de-all-v2.0_tp33_de|0.293 tm-de-all-v2.0_tp44_de|0.059 tm-de-all-v2.0_tp87_de|0.129 ;ad;1927
tageblatt-1927-01-14-a-i0064;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-01-14T00:00:00Z;N;True;False;tageblatt-1927-01-14-a;de;Venedig|VENISE;1;;tageblatt;na;Generalist;4;na;LEWIS STONE|VIRGINIA VALLI;na;0.0;306;;tm-de-all-v2.0_tp02_de|0.031 tm-de-all-v2.0_tp03_de|0.029 tm-de-all-v2.0_tp26_de|0.04 tm-de-all-v2.0_tp43_de|0.022 tm-de-all-v2.0_tp87_de|0.617 ;ad;1927
tageblatt-1927-02-25-a-i0049;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-02-25T00:00:00Z;N;True;False;tageblatt-1927-02-25-a;fr;LUXEMBOURG|SYDNEY;1;;tageblatt;na;Generalist;3;na;Charlie Chaplin|BRANDON THOMAS;na;0.0;61;;tm-fr-all-v2.0_tp38_fr|0.027 tm-fr-all-v2.0_tp49_fr|0.101 tm-fr-all-v2.0_tp94_fr|0.045 tm-fr-all-v2.0_tp96_fr|0.027 ;ad;1927
tageblatt-1927-02-25-a-i0061;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-02-25T00:00:00Z;N;True;False;tageblatt-1927-02-25-a;fr;;1;;tageblatt;na;Generalist;4;na;;na;0.0;48;;tm-fr-all-v2.0_tp09_fr|0.062 tm-fr-all-v2.0_tp13_fr|0.09 tm-fr-all-v2.0_tp24_fr|0.117 tm-fr-all-v2.0_tp30_fr|0.02 tm-fr-all-v2.0_tp36_fr|0.02 tm-fr-all-v2.0_tp45_fr|0.02 tm-fr-all-v2.0_tp64_fr|0.02 tm-fr-all-v2.0_tp80_fr|0.02 tm-fr-all-v2.0_tp81_fr|0.034 tm-fr-all-v2.0_tp85_fr|0.02 tm-fr-all-v2.0_tp96_fr|0.02 ;ad;1927
tageblatt-1927-06-22-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-06-22T00:00:00Z;N;True;False;tageblatt-1927-06-22-a;fr;Marche;1;;tageblatt;na;Generalist;3;na;A. Base;na;0.0;53;;tm-fr-all-v2.0_tp00_fr|0.023 tm-fr-all-v2.0_tp30_fr|0.023 tm-fr-all-v2.0_tp39_fr|0.023 tm-fr-all-v2.0_tp47_fr|0.023 tm-fr-all-v2.0_tp50_fr|0.023 tm-fr-all-v2.0_tp59_fr|0.023 tm-fr-all-v2.0_tp60_fr|0.039 tm-fr-all-v2.0_tp65_fr|0.071 tm-fr-all-v2.0_tp69_fr|0.023 tm-fr-all-v2.0_tp76_fr|0.023 tm-fr-all-v2.0_tp79_fr|0.023 tm-fr-all-v2.0_tp84_fr|0.039 tm-fr-all-v2.0_tp86_fr|0.023 ;ad;1927
tageblatt-1928-02-16-a-i0080;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-16T00:00:00Z;N;True;False;tageblatt-1928-02-16-a;fr;Luxembourg|Marken|TIRLEMONT|LUXEMBOURG;1;;tageblatt;na;Generalist;5;na;Jean WOLTER;na;0.0;104;;tm-fr-all-v2.0_tp07_fr|0.021 tm-fr-all-v2.0_tp22_fr|0.029 tm-fr-all-v2.0_tp68_fr|0.363 tm-fr-all-v2.0_tp72_fr|0.021 tm-fr-all-v2.0_tp84_fr|0.055 tm-fr-all-v2.0_tp91_fr|0.029 tm-fr-all-v2.0_tp94_fr|0.029 ;ad;1928
tageblatt-1928-02-16-a-i0090;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-16T00:00:00Z;N;True;False;tageblatt-1928-02-16-a;fr;Luxembourg;1;;tageblatt;na;Generalist;5;na;D. de Luxembourg;na;0.0;151;;tm-fr-all-v2.0_tp14_fr|0.035 tm-fr-all-v2.0_tp25_fr|0.083 tm-fr-all-v2.0_tp35_fr|0.075 tm-fr-all-v2.0_tp58_fr|0.146 tm-fr-all-v2.0_tp59_fr|0.035 tm-fr-all-v2.0_tp80_fr|0.115 ;ad;1928
tageblatt-1928-02-17-b-i0076;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-17T00:00:00Z;N;True;False;tageblatt-1928-02-17-b;de;LUXEMBOURG;1;;tageblatt;na;Generalist;5;na;Larry Semon|Mary Carr Charlie Murray|Bryant Washburii|vedette LYA DE PUTTI|Jack Mulhall|William Collier jr.|Li OOUi|WILLY FRITSCH;na;0.0;277;;tm-de-all-v2.0_tp19_de|0.028 tm-de-all-v2.0_tp26_de|0.057 tm-de-all-v2.0_tp43_de|0.06 tm-de-all-v2.0_tp69_de|0.171 tm-de-all-v2.0_tp71_de|0.024 tm-de-all-v2.0_tp87_de|0.456 tm-de-all-v2.0_tp96_de|0.034 ;ad;1928
tageblatt-1928-02-18-a-i0237;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-18T00:00:00Z;N;True;False;tageblatt-1928-02-18-a;fr;LUXEMBOURG;1;;tageblatt;na;Generalist;10;na;;na;0.0;62;;tm-fr-all-v2.0_tp06_fr|0.071 tm-fr-all-v2.0_tp24_fr|0.023 tm-fr-all-v2.0_tp36_fr|0.023 tm-fr-all-v2.0_tp43_fr|0.118 tm-fr-all-v2.0_tp81_fr|0.039 tm-fr-all-v2.0_tp93_fr|0.039 tm-fr-all-v2.0_tp97_fr|0.023 ;ad;1928
tageblatt-1928-03-09-b-i0074;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-03-09T00:00:00Z;N;True;False;tageblatt-1928-03-09-b;de;LUXEMBOURG|France|Allemagne|Luxembourg;1;;tageblatt;na;Generalist;5;na;Walter REISCH|HARRY UIEDTKEf|Rudolf Walter FEIN|Rudolf Dwovsky|MARIE CARR|WILLIAM RUSSEL;na;0.0;197;;tm-de-all-v2.0_tp11_de|0.194 tm-de-all-v2.0_tp26_de|0.287 tm-de-all-v2.0_tp44_de|0.031 tm-de-all-v2.0_tp69_de|0.083 tm-de-all-v2.0_tp87_de|0.15 ;ad;1928
tageblatt-1928-06-06-a-i0072;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-06-06T00:00:00Z;N;True;False;tageblatt-1928-06-06-a;de;Marche|Roma;1;;tageblatt;na;Generalist;5;na;E. Hartmann;na;0.0;58;;tm-de-all-v2.0_tp15_de|0.5 tm-de-all-v2.0_tp82_de|0.064 ;ad;1928
