uid,type,title,transcript,locations,persons,topics,transcriptLength,totalPages,languageCode,isOnFrontPage,publicationDate,countryCode,dataProviderCode,mediaCode,mediaType
courriergdl-1868-02-04-a-i0020,ad,Publicité 4 Page 4,,"[{'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}, {'uid': 'aida-0001-54-Metz', 'relevance': 2}]","[{'uid': 'aida-0001-50-Eleanor_Jourdain', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.232}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.108}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.029}]",101,1,fr,False,1868-02-04T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-02-08-a-i0024,ad,Publicité 5 Page 4,,"[{'uid': 'aida-0001-54-Tug_Wilson', 'relevance': 1}, {'uid': 'aida-0001-54-New_York', 'relevance': 1}]","[{'uid': 'aida-0001-50-Elias_Howe', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.244}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.157}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.12}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.021}]",108,1,fr,False,1868-02-08T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-02-11-a-i0024,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.047}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.052}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.31}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.091}]",411,1,fr,False,1868-02-11T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-02-12-a-i0022,ad,Publicité 2 Page 4,,[],"[{'uid': 'aida-0001-50-Lewis_Seiler', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.073}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.129}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.185}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.073}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.243}]",321,1,fr,False,1868-02-12T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-02-13-a-i0021,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}, {'uid': 'aida-0001-54-Metz', 'relevance': 2}]","[{'uid': 'aida-0001-50-Michel_Jourdain$2c$_Jr.', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.158}, {'uid': 'tm-fr-all-v2.0_tp26_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp56_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp67_fr', 'relevance': 0.047}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.092}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.147}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp93_fr', 'relevance': 0.022}]",237,1,fr,False,1868-02-13T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-02-14-a-i0022,ad,Publicité 4 Page 4,,"[{'uid': 'aida-0001-54-Metz', 'relevance': 2}, {'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}]","[{'uid': 'aida-0001-50-Michel_Jourdain$2c$_Jr.', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.036}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.219}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.042}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.081}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.036}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.036}]",108,1,fr,False,1868-02-14T00:00:00+00:00,LU,BNL,courriergdl,newspaper
courriergdl-1868-12-06-a-i0020,ad,Publicité 3 Page 4,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.271}, {'uid': 'tm-fr-all-v2.0_tp12_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.16}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.101}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.042}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.023}]",110,1,fr,False,1868-12-06T00:00:00+00:00,LU,BNL,courriergdl,newspaper
deletz1893-1893-01-01-a-i0021,ad,Publicité 3 Page 8,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.252}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.075}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.047}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.152}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.036}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.058}]",197,1,fr,False,1893-01-01T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-01-08-a-i0022,ad,Publicité 4 Page 6,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]","[{'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.435}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.113}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.021}]",226,1,fr,False,1893-01-08T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-01-15-a-i0019,ad,Publicité 1 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}, {'uid': 'aida-0001-54-Sarreguemines', 'relevance': 1}]","[{'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.395}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.14}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.022}]",321,1,fr,False,1893-01-15T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-01-22-a-i0027,ad,Publicité 1 Page 5,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.246}, {'uid': 'tm-de-all-v2.0_tp91_de', 'relevance': 0.029}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.431}]",379,1,de,False,1893-01-22T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-01-29-a-i0027,ad,Publicité 1 Page 5,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.289}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.169}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.122}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.025}]",235,1,fr,False,1893-01-29T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-03-04-a-i0029,ad,Publicité 3 Page 6,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]","[{'uid': 'aida-0001-50-Margi_Scharff', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.256}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.135}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.05}]",367,1,fr,False,1893-03-04T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-03-18-a-i0036,ad,Publicité 5 Page 6,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]","[{'uid': 'aida-0001-50-Hans_Gruber', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.292}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.141}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.073}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.045}]",361,1,fr,False,1893-03-18T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-05-13-a-i0042,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Italy', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.262}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.05}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.166}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.029}]",178,1,fr,False,1893-05-13T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-05-20-a-i0040,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Sarreguemines', 'relevance': 2}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Andrea_Valentini', 'relevance': 1}, {'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.243}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.243}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.058}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.044}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.075}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.047}]",385,1,fr,False,1893-05-20T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-05-27-a-i0033,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Italy', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.187}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.146}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.113}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.03}]",292,1,fr,False,1893-05-27T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-06-10-a-i0034,ad,Publicité 1 Page 6,,"[{'uid': 'aida-0001-54-Marche', 'relevance': 2}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}, {'uid': 'aida-0001-54-Sarreguemines', 'relevance': 1}, {'uid': 'aida-0001-54-Trat', 'relevance': 1}]","[{'uid': 'aida-0001-50-Gerry_Mercier', 'relevance': 1}, {'uid': 'aida-0001-50-Richard_Wagner', 'relevance': 1}, {'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.079}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.236}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.069}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.057}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.094}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.088}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.066}]",401,1,fr,False,1893-06-10T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-09-09-a-i0038,ad,Publicité 1 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}, {'uid': 'aida-0001-54-Sarreguemines', 'relevance': 1}]","[{'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.032}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.22}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.139}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.104}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.032}]",171,1,fr,False,1893-09-09T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1893-09-16-a-i0027,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Beaumont$2c$_Texas', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-Italy', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Horten', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.086}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.314}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.08}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.092}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.101}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.022}]",396,1,fr,False,1893-09-16T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1894-01-20-a-i0024,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Bordeaux', 'relevance': 2}, {'uid': 'aida-0001-54-Cognac', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}, {'uid': 'aida-0001-54-France', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.314}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.036}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.1}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.032}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.028}]",210,1,fr,False,1894-01-20T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1894-01-27-a-i0039,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 5}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Nuremberg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Antony_Valentini', 'relevance': 1}, {'uid': 'aida-0001-50-Paul_Reißmann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.102}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.188}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.052}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.095}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.048}]",285,1,fr,False,1894-01-27T00:00:00+00:00,LU,BNL,deletz1893,newspaper
deletz1893-1894-02-03-a-i0019,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg_$28$city$29$', 'relevance': 4}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]","[{'uid': 'aida-0001-50-Frank_Valentini', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.197}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.071}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.067}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp67_fr', 'relevance': 0.032}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.12}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.021}]",323,1,fr,False,1894-02-03T00:00:00+00:00,LU,BNL,deletz1893,newspaper
indeplux-1872-01-12-a-i0019,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.156}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.136}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.126}]",175,1,fr,False,1872-01-12T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1872-01-14-a-i0018,ad,Publicité 4 Page 4,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp16_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.101}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp95_fr', 'relevance': 0.027}]",81,1,fr,False,1872-01-14T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1872-02-04-a-i0022,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp32_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp53_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.062}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.034}]",68,1,fr,False,1872-02-04T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1872-02-06-a-i0017,ad,Publicité 4 Page 4,,"[{'uid': 'aida-0001-54-Huub_Bals', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.457}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.021}]",187,1,fr,False,1872-02-06T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1872-02-08-a-i0014,ad,Publicité 2 Page 4,,"[{'uid': 'aida-0001-54-Huub_Bals', 'relevance': 2}]",[],"[{'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.115}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.273}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.041}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.06}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.023}]",195,1,fr,False,1872-02-08T00:00:00+00:00,LU,BNL,indeplux,newspaper
