uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
obermosel-1947-03-13-a-i0051,ar,"Aus dem GROSSHERZOGTUM Grevenmacher, den 13. März 1947.",,de,1947-03-13,obermosel,03
indeplux-1901-06-24-a-i0032,ar,40 Feuilleton de lʼ‹Indépendance luxembg.›,,fr,1901-06-24,indeplux,06
obermosel-1948-02-07-a-i0116,ad,Publicité 4 Page 4,,de,1948-02-07,obermosel,02
tageblatt-1947-02-15-a-i0130,ad,BAL TRAVESTI des UNIVERSITAIRES “Op,,de,1947-02-15,tageblatt,02
dunioun-1948-02-07-a-i0151,ad,Publicité 8 Page 7,,lb,1948-02-07,dunioun,02
tageblatt-1940-02-14-a-i0066,ad,"Bal paré et travesti JïSKïï""!",,de,1940-02-14,tageblatt,02
tageblatt-1948-02-07-a-i0109,ad,Bal Travesti «Du Fou-Rire» des,,de,1948-02-07,tageblatt,02
tageblatt-1950-02-11-a-i0170,ad,"Saint- Hubert Club Bal masque,",,de,1950-02-11,tageblatt,02
obermosel-1948-01-31-a-i0093,ad,Publicité 4 Page 4,,de,1948-01-31,obermosel,01
tageblatt-1949-01-14-a-i0099,ad,Haroun-ol-RnBchid INVITE LES MEMBRES ET,,de,1949-01-14,tageblatt,01
tageblatt-1947-03-01-a-i0098,ad,Hawai-girl am Pareo oder am,,de,1947-03-01,tageblatt,03
tageblatt-1948-01-31-a-i0142,ad,VENEZ PASSER UNE SOIREE GAIE,,de,1948-01-31,tageblatt,01
tageblatt-1947-02-15-a-i0120,ad,LE GRAND BAL TRAVESTI Palm,,de,1947-02-15,tageblatt,02
tageblatt-1946-03-14-a-i0047,ad,"»V SAMEDI, 16 MARS, ä",,de,1946-03-14,tageblatt,03
luxwort-1948-01-17-a-i0030,ar,AVIS. – POLICE DE CARNEVAL,,de,1948-01-17,luxwort,01
luxembourg1935-1939-02-18-a-i0040,ar,Wiltz.,,fr,1939-02-18,luxembourg1935,02
tageblatt-1947-03-15-a-i0113,ad,AMÜSEMENT 1 Haut den Owend,,de,1947-03-15,tageblatt,03
tageblatt-1948-03-01-a-i0052,ad,n«iiiii«i:iiiiiiiinii!iiiiiiiiiiiiH!i!i&rt;i!iiiiiii!iiniii«iiiiiii!iiiiiii!iiiii:iiiiiiiiiiniiai|m i JUvltm 1 |,,de,1948-03-01,tageblatt,03
indeplux-1914-03-20-a-i0040,ar,Les Enfants de Luxembourg,,fr,1914-03-20,indeplux,03
luxland-1963-02-08-a-i0046,ar,Un Bal de la Presse et des Artistes,,fr,1963-02-08,luxland,02
luxland-1954-02-26-a-i0097,ad,Publicité 10 Page 10,,fr,1954-02-26,luxland,02
luxembourg1935-1940-01-30-a-i0050,ad,Publicité 3 Page 4,,fr,1940-01-30,luxembourg1935,01
obermosel-1940-01-24-a-i0094,ad,Publicité 4 Page 4,,fr,1940-01-24,obermosel,01
obermosel-1940-02-01-a-i0078,ad,Publicité 7 Page 5,,fr,1940-02-01,obermosel,02
luxland-1958-02-14-a-i0128,ad,Publicité 7 Page 6,,fr,1958-02-14,luxland,02
luxland-1958-02-21-a-i0117,ad,Publicité 12 Page 8,,fr,1958-02-21,luxland,02
indeplux-1907-03-04-a-i0015,ar,Sans titre,,fr,1907-03-04,indeplux,03
indeplux-1914-03-19-a-i0039,ar,La Fanfare de Pfaffenthal,,fr,1914-03-19,indeplux,03
indeplux-1927-02-24-a-i0023,ar,Petites Nouvelles,,fr,1927-02-24,indeplux,02
tageblatt-1927-03-04-a-i0068,ad,Le BAL MASQU6 et TRAVESTI,,fr,1927-03-04,tageblatt,03
indeplux-1925-03-04-a-i0035,ar,Grand Bal de la «Fraternelle Luxembour geoise»,,fr,1925-03-04,indeplux,03
indeplux-1925-03-04-b-i0029,ar,Grand Bal de la «Fraternelle Luxembour- geoise»,,fr,1925-03-04,indeplux,03
dunioun-1947-03-14-a-i0064,ad,Publicité 3 Page 4,,fr,1947-03-14,dunioun,03
tageblatt-1947-02-12-a-i0053,ad,Reservez votre soiree pour le,,fr,1947-02-12,tageblatt,02
obermosel-1947-03-14-a-i0076,ad,Publicité 2 Page 6,,fr,1947-03-14,obermosel,03
indeplux-1885-05-20-a-i0014,ar,Sans titre,,fr,1885-05-20,indeplux,05
indeplux-1909-03-18-a-i0006,ar,Mariage original,,fr,1909-03-18,indeplux,03
obermosel-1948-02-06-a-i0045,ad,Publicité 2 Page 3,,fr,1948-02-06,obermosel,02
luxwort-1924-04-18-a-i0020,ar,La mère et la fille.,,de,1924-04-18,luxwort,04
dunioun-1947-03-05-a-i0068,ad,Publicité 5 Page 6,,fr,1947-03-05,dunioun,03
indeplux-1895-02-02-a-i0017,ar,LA VIE MONDAINE,,fr,1895-02-02,indeplux,02
indeplux-1908-03-28-a-i0038,ar,Le Bal masqué et travesti,,fr,1908-03-28,indeplux,03
obermosel-1947-03-06-a-i0087,ad,Publicité 7 Page 8,,de,1947-03-06,obermosel,03
obermosel-1947-03-15-a-i0074,ad,Publicité 25 Page 8,,de,1947-03-15,obermosel,03
dunioun-1947-03-06-a-i0059,ad,Publicité 1 Page 4,,fr,1947-03-06,dunioun,03
indeplux-1887-06-25-a-i0037,ar,Sans titre,,fr,1887-06-25,indeplux,06
obermosel-1926-02-01-a-i0023,ar,Aus der Luxemburger Kolonie in Paris. 26. Januar 1926.,,de,1926-02-01,obermosel,02
dunioun-1947-02-17-a-i0088,ad,Publicité 2 Page 4,,fr,1947-02-17,dunioun,02
obermosel-1948-02-07-a-i0123,ad,Publicité 11 Page 11,,de,1948-02-07,obermosel,02
indeplux-1910-01-24-a-i0022,ar,Sans titre,,fr,1910-01-24,indeplux,01
indeplux-1912-08-14-a-i0013,ar,Sans titre,,fr,1912-08-14,indeplux,08
obermosel-1947-03-01-a-i0077,ad,Publicité 6 Page 7,,fr,1947-03-01,obermosel,03
deletz1893-1905-08-26-a-i0032,ad,Publicité 3 Page 4,,de,1905-08-26,deletz1893,08
indeplux-1913-03-26-a-i0023,ar,Il y a quarante ans,,fr,1913-03-26,indeplux,03
deletz1893-1905-09-09-a-i0061,ad,Publicité 9 Page 4,,de,1905-09-09,deletz1893,09
dunioun-1947-03-01-a-i0122,ad,Publicité 11 Page 8,,fr,1947-03-01,dunioun,03
indeplux-1906-02-28-a-i0015,ar,Toilette originale,,fr,1906-02-28,indeplux,02
indeplux-1934-12-03-a-i0016,ar,V Le défi à l’amour,,fr,1934-12-03,indeplux,12
tageblatt-1946-03-01-a-i0063,ad,EN VILLEGIATURE I BAL TRAVESTI,,fr,1946-03-01,tageblatt,03
indeplux-1884-03-22-a-i0018,ar,Sans titre,,fr,1884-03-22,indeplux,03
tageblatt-1946-03-26-a-i0057,ad,| ̃̃• TEREIME •̃ Un,,de,1946-03-26,tageblatt,03
armeteufel-1905-03-04-a-i0011,ad,Publicité 1 Page 4,,de,1905-03-04,armeteufel,03
dunioun-1947-03-03-a-i0094,ad,Publicité 5 Page 4,,fr,1947-03-03,dunioun,03
obermosel-1947-02-18-a-i0032,ad,Publicité 4 Page 4,,fr,1947-02-18,obermosel,02
indeplux-1912-07-25-a-i0036,ar,Sans titre,,fr,1912-07-25,indeplux,07
indeplux-1922-02-04-a-i0027,ar,Le Bal-Spectacle de la Presse La Tombola gratuite. — On gagne une voit[...],,fr,1922-02-04,indeplux,02
obermosel-1947-02-14-a-i0004,ar,"Aus dem GROSSHERZOGTUM Grevenmacher, den 14. Februar 1947.",,de,1947-02-14,obermosel,02
indeplux-1922-02-22-b-i0048,ad,Publicité 2 Page 4,,fr,1922-02-22,indeplux,02
indeplux-1923-11-03-a-i0006,ar,21 Feuilleton de l’„lndépendance Luxembourgeoise“,,fr,1923-11-03,indeplux,11
indeplux-1923-11-03-b-i0006,ar,Feuilleton de l’„Indépendance Luxembourgeoise“,,fr,1923-11-03,indeplux,11
luxembourg1935-1939-01-17-a-i0010,ar,GRATIENNE AU LEMAN Feuilleton de „LUXEMBOURG”,,fr,1939-01-17,luxembourg1935,01
indeplux-1895-11-12-a-i0003,ar,Sans titre,,fr,1895-11-12,indeplux,11
indeplux-1934-01-10-a-i0005,ar,VI Revanche d’orgueil,,fr,1934-01-10,indeplux,01
indeplux-1912-02-17-a-i0045,ad,Publicité 4 Page 4,,fr,1912-02-17,indeplux,02
obermosel-1948-02-04-a-i0069,ad,Publicité 2 Page 4,,fr,1948-02-04,obermosel,02
indeplux-1891-07-14-a-i0005,ar,"Chronique. Les Bas-bleus,",,fr,1891-07-14,indeplux,07
indeplux-1934-01-06-a-i0005,ar,"Feuilleton de ,,l’Indépendance Luxembourgeoise“-16",,fr,1934-01-06,indeplux,01
indeplux-1930-03-01-a-i0017,ar,Carnavals d'Autrefois,,fr,1930-03-01,indeplux,03
luxwort-1947-01-11-a-i0031,ar,AVIS. — POLICE DE CARNAVAL,,de,1947-01-11,luxwort,01
dunioun-1947-03-14-a-i0066,ad,Publicité 5 Page 4,,lb,1947-03-14,dunioun,03
dunioun-1947-03-15-a-i0143,ad,Publicité 2 Page 4,,lb,1947-03-15,dunioun,03
indeplux-1913-01-31-a-i0025,ar,ville de Luxembourg et environs,,fr,1913-01-31,indeplux,01
indeplux-1914-02-05-a-i0035,ar,Au Cercle g.-d. d’escrime,,fr,1914-02-05,indeplux,02
indeplux-1914-02-21-a-i0081,ad,Publicité 13 Page 4,,fr,1914-02-21,indeplux,02
indeplux-1901-03-16-a-i0040,ar,La Mi-Carême,,fr,1901-03-16,indeplux,03
indeplux-1902-04-09-a-i0001,ar,Lettre parisienne,,fr,1902-04-09,indeplux,04
indeplux-1907-02-15-a-i0012,ar,Lettre Parisienne La fin du Carnaval. — Amusements de roi. — Les Cente[...],,fr,1907-02-15,indeplux,02
indeplux-1908-02-29-a-i0001,ar,Le carnaval et son histoire,,fr,1908-02-29,indeplux,02
indeplux-1910-03-07-a-i0005,ar,Pour les inondés,,fr,1910-03-07,indeplux,03
indeplux-1911-03-04-a-i0032,ar,Carnavals de naguère,,fr,1911-03-04,indeplux,03
indeplux-1914-02-20-a-i0033,ar,"Indiscrétions & Communiqués Théâtre, Concerts, Réunions de sociétés et[...]",,fr,1914-02-20,indeplux,02
indeplux-1921-02-05-a-i0017,ar,Règlement concernant la police pendant le Carnaval,,fr,1921-02-05,indeplux,02
indeplux-1921-12-08-a-i0007,ar,Le Bal-Spectacle de la Presse à Nancy,,fr,1921-12-08,indeplux,12
indeplux-1921-12-20-a-i0021,ar,A la Frontière Le Bal-Spectacle de la Presse à Nancy La Société des Au[...],,fr,1921-12-20,indeplux,12
indeplux-1925-03-21-a-i0021,ar,La Mi-Carême Carnaval. — L’origine de la Mi-Carême. — Les fêtes de cor[...],,fr,1925-03-21,indeplux,03
indeplux-1925-03-21-b-i0024,ar,La Mi-Carême,,fr,1925-03-21,indeplux,03
luxembourg1935-1939-02-24-a-i0058,ar,Wiltz.,,fr,1939-02-24,luxembourg1935,02
luxembourg1935-1940-01-30-a-i0036,ar,Grevenmaeher.,,fr,1940-01-30,luxembourg1935,01
luxwort-1884-02-23-a-i0018,ad,Pub. 12 Page 4,,de,1884-02-23,luxwort,02
tageblatt-1933-12-21-a-i0115,ad,"ig(ciiifliia floreotös-Palace, Escl-fllzelle. ]% Pl",,de,1933-12-21,tageblatt,12
luxland-1958-03-07-a-i0119,ad,Publicité 22 Page 10,,de,1958-03-07,luxland,03
tageblatt-1934-01-06-a-i0130,ad,"TiiSätre du Parc, Differdaütge. “CAVALCADE""",,de,1934-01-06,tageblatt,01
tageblatt-1949-02-26-a-i0187,ad,Heiter Fuesiciii IjggP CAVALCADE 2.30,,de,1949-02-26,tageblatt,02
luxland-1956-03-09-a-i0110,ad,Publicité 2 Page 2,,de,1956-03-09,luxland,03
luxland-1958-03-07-a-i0117,ad,Publicité 20 Page 9,,de,1958-03-07,luxland,03
luxwort-1933-11-04-a-i0064,ad,Pub. 3 Page 4,,de,1933-11-04,luxwort,11
luxwort-1864-02-07-a-i0014,ad,Pub. 6 Page 4,,de,1864-02-07,luxwort,02
buergerbeamten-1907-01-31-a-i0025,ad,Publicité 11 Page 4,,de,1907-01-31,buergerbeamten,01
lunion-1865-01-29-a-i0021,ad,Publicité 8 Page 4,,de,1865-01-29,lunion,01
luxwort-1950-03-14-a-i0120,ad,Pub. 42 Page 4,,de,1950-03-14,luxwort,03
luxwort-1865-01-19-a-i0004,ad,Pub. 2 Page 4,,de,1865-01-19,luxwort,01
lunion-1865-01-20-a-i0025,ad,Publicité 3 Page 4,,de,1865-01-20,lunion,01
buergerbeamten-1905-04-13-a-i0016,ad,Publicité 3 Page 3,,de,1905-04-13,buergerbeamten,04
buergerbeamten-1904-03-12-a-i0017,ad,Publicité 4 Page 3,,de,1904-03-12,buergerbeamten,03
buergerbeamten-1904-03-10-a-i0021,ad,Publicité 3 Page 3,,de,1904-03-10,buergerbeamten,03
indeplux-1884-03-21-a-i0029,ad,Publicité 9 Page 4,,fr,1884-03-21,indeplux,03
luxland-1959-08-28-a-i0101,ad,Publicité 19 Page 8,,de,1959-08-28,luxland,08
lunion-1865-01-21-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-21,lunion,01
lunion-1865-01-24-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-24,lunion,01
lunion-1865-01-25-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-25,lunion,01
buergerbeamten-1905-04-08-a-i0012,ad,Publicité 5 Page 3,,de,1905-04-08,buergerbeamten,04
luxwort-1939-05-25-a-i0055,ad,Pub. 1 Page 2,,fr,1939-05-25,luxwort,05
lunion-1865-01-28-a-i0022,ad,Publicité 3 Page 4,,de,1865-01-28,lunion,01
tageblatt-1949-11-02-a-i0105,ad,~j. Die Luxemburgerin ist bekannt,,de,1949-11-02,tageblatt,11
lunion-1865-02-25-a-i0022,ad,Publicité 3 Page 4,,de,1865-02-25,lunion,02
obermosel-1930-05-10-a-i0048,ad,Publicité 9 Page 3,,de,1930-05-10,obermosel,05
tageblatt-1950-03-21-a-i0103,ad,FRANKREICHS PARFÜMS r^ sind .),,de,1950-03-21,tageblatt,03
indeplux-1884-03-23-a-i0019,ad,Publicité 4 Page 4,,fr,1884-03-23,indeplux,03
indeplux-1884-03-22-a-i0032,ad,Publicité 3 Page 4,,fr,1884-03-22,indeplux,03
luxwort-1933-11-04-a-i0084,ad,Pub. 23 Page 13,,de,1933-11-04,luxwort,11
buergerbeamten-1910-08-27-a-i0010,ad,Publicité 2 Page 2,,de,1910-08-27,buergerbeamten,08
luxwort-1853-07-24-a-i0006,ad,Pub. 1 Page 4,,de,1853-07-24,luxwort,07
luxwort-1853-07-27-a-i0003,ad,Pub. 1 Page 4,,de,1853-07-27,luxwort,07
lunion-1865-02-05-a-i0021,ad,Publicité 3 Page 4,,de,1865-02-05,lunion,02
luxwort-1909-09-04-b-i0042,ad,Pub. 5 Page 3,,de,1909-09-04,luxwort,09
obermosel-1894-01-30-a-i0022,ad,Publicité 7 Page 4,,de,1894-01-30,obermosel,01
buergerbeamten-1904-02-09-a-i0026,ad,Publicité 10 Page 4,,de,1904-02-09,buergerbeamten,02
buergerbeamten-1905-02-11-a-i0026,ad,Publicité 1 Page 6,,de,1905-02-11,buergerbeamten,02
indeplux-1904-03-10-a-i0033,ad,Publicité 7 Page 4,,fr,1904-03-10,indeplux,03
luxwort-1853-07-31-a-i0006,ad,Pub. 1 Page 4,,fr,1853-07-31,luxwort,07
buergerbeamten-1904-01-28-a-i0020,ad,Publicité 6 Page 3,,de,1904-01-28,buergerbeamten,01
buergerbeamten-1905-02-18-a-i0019,ad,Publicité 6 Page 4,,de,1905-02-18,buergerbeamten,02
tageblatt-1933-08-25-a-i0088,ad,~CiMma ~eaK~ Macβ. Esc)t β)ze!!e.~,,de,1933-08-25,tageblatt,08
buergerbeamten-1905-04-11-a-i0023,ad,Publicité 3 Page 3,,de,1905-04-11,buergerbeamten,04
tageblatt-1946-09-09-a-i0055,ad,eerte varies anglais; 11.45: Coneert,,fr,1946-09-09,tageblatt,09
luxwort-1853-07-22-a-i0004,ad,Pub. 1 Page 4,,fr,1853-07-22,luxwort,07
tageblatt-1946-09-30-a-i0050,ad,f£ad o-ljuxembourg Lundi 30 septembre.,,fr,1946-09-30,tageblatt,09
lunion-1865-02-19-a-i0019,ad,Publicité 3 Page 3,,de,1865-02-19,lunion,02
indeplux-1873-09-14-a-i0017,ad,Publicité 1 Page 4,,fr,1873-09-14,indeplux,09
indeplux-1873-09-21-a-i0016,ad,Publicité 2 Page 4,,fr,1873-09-21,indeplux,09
indeplux-1875-10-30-a-i0017,ad,Publicité 3 Page 4,,fr,1875-10-30,indeplux,10
indeplux-1873-09-18-a-i0019,ad,Publicité 3 Page 4,,fr,1873-09-18,indeplux,09
indeplux-1875-11-04-a-i0014,ad,Publicité 3 Page 4,,fr,1875-11-04,indeplux,11
indeplux-1891-08-11-a-i0027,ad,Publicité 2 Page 3,,fr,1891-08-11,indeplux,08
indeplux-1905-02-15-a-i0032,ad,Publicité 8 Page 4,,fr,1905-02-15,indeplux,02
luxwort-1939-05-24-a-i0125,ad,Pub. 25 Page 10,,de,1939-05-24,luxwort,05
obermosel-1895-02-22-a-i0060,ad,Publicité 15 Page 4,,de,1895-02-22,obermosel,02
indeplux-1891-08-14-a-i0036,ad,Publicité 10 Page 4,,fr,1891-08-14,indeplux,08
indeplux-1874-02-15-a-i0022,ad,Publicité 8 Page 4,,de,1874-02-15,indeplux,02
obermosel-1895-01-25-a-i0014,ad,Publicité 1 Page 3,,de,1895-01-25,obermosel,01
lunion-1865-01-22-a-i0024,ad,Publicité 4 Page 4,,de,1865-01-22,lunion,01
obermosel-1894-02-02-a-i0040,ad,Publicité 5 Page 4,,de,1894-02-02,obermosel,02
courriergdl-1863-02-21-a-i0019,ad,Publicité 2 Page 4,,fr,1863-02-21,courriergdl,02
indeplux-1905-02-07-a-i0027,ad,Publicité 4 Page 4,,fr,1905-02-07,indeplux,02
indeplux-1905-02-09-a-i0029,ad,Publicité 7 Page 4,,fr,1905-02-09,indeplux,02
indeplux-1905-02-14-a-i0031,ad,Publicité 9 Page 4,,fr,1905-02-14,indeplux,02
indeplux-1905-02-17-a-i0022,ad,Publicité 3 Page 4,,fr,1905-02-17,indeplux,02
indeplux-1875-11-06-a-i0016,ad,Publicité 5 Page 4,,fr,1875-11-06,indeplux,11
indeplux-1905-02-21-a-i0026,ad,Publicité 4 Page 4,,fr,1905-02-21,indeplux,02
indeplux-1875-10-27-a-i0015,ad,Publicité 5 Page 4,,fr,1875-10-27,indeplux,10
obermosel-1894-01-26-a-i0017,ad,Publicité 2 Page 3,,fr,1894-01-26,obermosel,01
indeplux-1905-02-23-a-i0032,ad,Publicité 12 Page 4,,fr,1905-02-23,indeplux,02
indeplux-1885-02-15-a-i0019,ad,Publicité 3 Page 3,,fr,1885-02-15,indeplux,02
indeplux-1904-03-11-a-i0027,ad,Publicité 8 Page 4,,fr,1904-03-11,indeplux,03
indeplux-1885-02-14-a-i0013,ad,Publicité 1 Page 3,,fr,1885-02-14,indeplux,02
indeplux-1905-02-16-a-i0024,ad,Publicité 7 Page 4,,fr,1905-02-16,indeplux,02
indeplux-1891-08-13-a-i0040,ad,Publicité 4 Page 4,,fr,1891-08-13,indeplux,08
indeplux-1905-02-24-a-i0030,ad,Publicité 3 Page 4,,fr,1905-02-24,indeplux,02
indeplux-1909-09-06-a-i0029,ad,Publicité 2 Page 4,,fr,1909-09-06,indeplux,09
indeplux-1905-02-20-a-i0023,ad,Publicité 6 Page 4,,fr,1905-02-20,indeplux,02
luxwort-1933-11-09-a-i0075,ad,Pub. 22 Page 8,,de,1933-11-09,luxwort,11
indeplux-1891-08-12-a-i0043,ad,Publicité 5 Page 4,,fr,1891-08-12,indeplux,08
indeplux-1905-02-11-a-i0031,ad,Publicité 8 Page 4,,fr,1905-02-11,indeplux,02
indeplux-1905-02-18-a-i0030,ad,Publicité 9 Page 4,,fr,1905-02-18,indeplux,02
indeplux-1905-02-22-a-i0019,ad,Publicité 2 Page 4,,fr,1905-02-22,indeplux,02
indeplux-1905-02-06-a-i0027,ad,Publicité 4 Page 4,,fr,1905-02-06,indeplux,02
indeplux-1905-02-13-a-i0026,ad,Publicité 6 Page 4,,fr,1905-02-13,indeplux,02
indeplux-1905-02-25-a-i0047,ad,Publicité 11 Page 4,,fr,1905-02-25,indeplux,02
buergerbeamten-1905-04-22-b-i0019,ad,Publicité 5 Page 3,,fr,1905-04-22,buergerbeamten,04
courriergdl-1865-03-26-a-i0022,ad,Publicité 2 Page 4,,fr,1865-03-26,courriergdl,03
courriergdl-1865-03-22-a-i0014,ad,Publicité 2 Page 4,,fr,1865-03-22,courriergdl,03
lunion-1865-01-19-a-i0029,ad,Publicité 3 Page 4,,fr,1865-01-19,lunion,01
lunion-1865-01-26-a-i0023,ad,Publicité 3 Page 4,,fr,1865-01-26,lunion,01
luxwort-1910-08-23-a-i0041,ad,Pub. 8 Page 4,,de,1910-08-23,luxwort,08
luxwort-1910-08-22-a-i0035,ad,Pub. 4 Page 4,,de,1910-08-22,luxwort,08
luxwort-1933-11-08-a-i0072,ad,Pub. 16 Page 10,,de,1933-11-08,luxwort,11
luxwort-1933-11-07-a-i0088,ad,Pub. 19 Page 10,,de,1933-11-07,luxwort,11
lunion-1865-01-29-a-i0017,ad,Publicité 4 Page 4,,de,1865-01-29,lunion,01
luxwort-1880-11-11-a-i0007,ad,Pub. 2 Page 3,,fr,1880-11-11,luxwort,11
luxwort-1949-03-24-a-i0055,ad,Pub. 11 Page 5,,de,1949-03-24,luxwort,03
obermosel-1947-03-13-a-i0085,ad,Publicité 3 Page 6,,de,1947-03-13,obermosel,03
obermosel-1948-03-04-a-i0057,ad,Publicité 5 Page 5,,de,1948-03-04,obermosel,03
luxwort-1922-03-24-a-i0029,ad,Pub. 3 Page 3,,de,1922-03-24,luxwort,03
indeplux-1899-03-09-a-i0040,ad,Publicité 2 Page 3,,de,1899-03-09,indeplux,03
indeplux-1911-03-25-a-i0047,ad,Publicité 2 Page 3,,fr,1911-03-25,indeplux,03
tageblatt-1920-03-13-a-i0052,ad,~a~r a~r Mi «Carême. Hôtel,,de,1920-03-13,tageblatt,03
tageblatt-1937-03-03-a-i0102,ad,1937 WW LA MI-CARÊME -^Sïï,,de,1937-03-03,tageblatt,03
luxembourg1935-1940-02-22-a-i0068,ad,Publicité 5 Page 4,,fr,1940-02-22,luxembourg1935,02
obermosel-1947-03-13-a-i0090,ad,Publicité 8 Page 8,,de,1947-03-13,obermosel,03
dunioun-1948-03-06-a-i0109,ad,Publicité 6 Page 5,,fr,1948-03-06,dunioun,03
obermosel-1948-03-04-a-i0061,ad,Publicité 9 Page 6,,de,1948-03-04,obermosel,03
tageblatt-1937-03-04-a-i0100,ad,VEREINSMITTEILUNGEtf. 1937 «T LA MÏ-CARÊME,,de,1937-03-04,tageblatt,03
luxembourg1935-1939-03-04-a-i0111,ad,Publicité 2 Page 3,,fr,1939-03-04,luxembourg1935,03
indeplux-1927-03-25-a-i0025,ad,Publicité 3 Page 3,,fr,1927-03-25,indeplux,03
indeplux-1931-03-12-a-i0041,ad,Publicité 4 Page 3,,fr,1931-03-12,indeplux,03
indeplux-1924-03-28-a-i0053,ad,Publicité 3 Page 3,,fr,1924-03-28,indeplux,03
tageblatt-1948-03-04-a-i0085,ad,I /° XÎ0Û i I,,de,1948-03-04,tageblatt,03
tageblatt-1929-03-08-b-i0069,ad,A.G.E.L. A partir de quelle,,fr,1929-03-08,tageblatt,03
indeplux-1924-03-29-b-i0062,ad,Publicité 6 Page 3,,fr,1924-03-29,indeplux,03
tageblatt-1926-03-12-a-i0068,ad,BAR du «Nouveaiites Pake» j,,fr,1926-03-12,tageblatt,03
indeplux-1923-03-10-a-i0060,ad,Publicité 4 Page 2,,fr,1923-03-10,indeplux,03
indeplux-1933-03-25-a-i0039,ad,Publicité 1 Page 2,,fr,1933-03-25,indeplux,03
luxwort-1923-03-09-a-i0032,ad,Pub. 4 Page 3,,fr,1923-03-09,luxwort,03
luxwort-1924-03-29-a-i0027,ad,Pub. 6 Page 3,,fr,1924-03-29,luxwort,03
luxwort-1924-03-28-a-i0043,ad,Pub. 3 Page 3,,fr,1924-03-28,luxwort,03
luxwort-1909-03-20-a-i0036,ad,Pub. 2 Page 2,,fr,1909-03-20,luxwort,03
obermosel-1927-03-26-a-i0063,ad,Publicité 15 Page 4,,fr,1927-03-26,obermosel,03
indeplux-1888-03-11-a-i0032,ad,Publicité 9 Page 4,,fr,1888-03-11,indeplux,03
obermosel-1927-03-25-a-i0037,ad,Publicité 4 Page 3,,fr,1927-03-25,obermosel,03
tageblatt-1924-03-28-a-i0091,ad,Brasserie-Restaurant HIPPERT. Mi-Careme. Dtner-Concert a,,fr,1924-03-28,tageblatt,03
tageblatt-1923-03-08-a-i0043,ad,i CASiNO DE LUXEMBOURG. Mi-Careme,,fr,1923-03-08,tageblatt,03
indeplux-1921-03-04-a-i0033,ad,Publicité 2 Page 1,,fr,1921-03-04,indeplux,03
luxwort-1948-03-04-a-i0053,ad,Pub. 16 Page 5,,fr,1948-03-04,luxwort,03
indeplux-1921-03-04-a-i0038,ad,Publicité 7 Page 2,,fr,1921-03-04,indeplux,03
luxwort-1949-03-24-a-i0083,ad,Pub. 39 Page 7,,fr,1949-03-24,luxwort,03
tageblatt-1947-03-13-a-i0088,ad,Soc. an. Casino de Luxembourg,,fr,1947-03-13,tageblatt,03
tageblatt-1949-03-24-a-i0099,ad,f ̃ '̃̃̃v Soc. An.,,fr,1949-03-24,tageblatt,03
indeplux-1929-03-06-a-i0033,ad,Publicité 10 Page 4,,fr,1929-03-06,indeplux,03
dunioun-1946-03-18-a-i0083,ad,Publicité 1 Page 3,,fr,1946-03-18,dunioun,03
obermosel-1946-03-18-a-i0033,ad,Publicité 1 Page 3,,fr,1946-03-18,obermosel,03
indeplux-1907-03-09-a-i0037,ad,Publicité 1 Page 3,,fr,1907-03-09,indeplux,03
luxwort-1932-02-27-a-i0064,ad,Pub. 2 Page 4,,fr,1932-02-27,luxwort,02
indeplux-1924-03-28-b-i0054,ad,Publicité 7 Page 3,,fr,1924-03-28,indeplux,03
indeplux-1899-03-11-a-i0048,ad,Publicité 8 Page 4,,fr,1899-03-11,indeplux,03
tageblatt-1947-02-19-a-i0061,ad,gALLi spanish Main (Pirat der,,de,1947-02-19,tageblatt,02
luxembourg1935-1937-03-06-a-i0102,ad,Publicité 11 Page 6,,fr,1937-03-06,luxembourg1935,03
tageblatt-1928-03-16-a-i0051,ad,AVIS. A l'occaslon de la,,fr,1928-03-16,tageblatt,03
tageblatt-1921-03-02-a-i0032,ad,1 Fabrique de Cbapeaux J.,,fr,1921-03-02,tageblatt,03
indeplux-1879-07-10-a-i0014,ad,Publicité 10 Page 4,,fr,1879-07-10,indeplux,07
indeplux-1879-07-15-a-i0015,ad,Publicité 5 Page 4,,fr,1879-07-15,indeplux,07
dunioun-1947-03-13-a-i0084,ad,Publicité 7 Page 4,,fr,1947-03-13,dunioun,03
luxembourg1935-1940-02-26-a-i0048,ad,Publicité 4 Page 4,,fr,1940-02-26,luxembourg1935,02
tageblatt-1948-02-16-a-i0064,ad,VK HEIKE | Chorale Municipale,,fr,1948-02-16,tageblatt,02
indeplux-1929-03-05-a-i0043,ad,Publicité 12 Page 4,,fr,1929-03-05,indeplux,03
tageblatt-1949-02-24-a-i0086,ad,| V E R E,,fr,1949-02-24,tageblatt,02
tageblatt-1915-03-13-a-i0049,ad,e e e e e,,fr,1915-03-13,tageblatt,03
tageblatt-1947-01-28-a-i0056,ad,"r-Wl YANK-^ Jusque mercredi, le",,fr,1947-01-28,tageblatt,01
indeplux-1926-03-13-b-i0067,ad,Publicité 10 Page 4,,fr,1926-03-13,indeplux,03
